Repository Name,Total Closed Issues,Issue Number,Issue Title,Issue Status,Assignees,Labels,Issue Created At,Issue Closed At,Closed By
ChicoState/Playbuddy,0,53,Pages Added,In progress,Viraj-Sonavane,None,25-10-2020 20:24,None,None
ChicoState/Playbuddy,0,77,Frontend: Add page for creating an Activity,In progress,th3n1ghtmanc0m3th,None,02-12-2020 15:14,None,None
ChicoState/Playbuddy,0,78,Backend: Add tests with Jest,In progress,Zungrysoft,None,02-12-2020 15:14,None,None
ChicoState/Playbuddy,0,78,Backend: Add tests with Jest,To do,Zungrysoft,None,02-12-2020 15:14,None,None
ChicoState/Playbuddy,0,77,Frontend: Add page for creating an Activity,To do,th3n1ghtmanc0m3th,None,02-12-2020 15:14,None,None
ChicoState/Playbuddy,0,71,Update index.js line #10 and line #16,Reviewer approved,mansidogra1,None,16-11-2020 14:21,None,None
ChicoState/Playbuddy,0,72,updated line #22,Reviewer approved,mansidogra1,None,16-11-2020 14:29,None,None
ChicoState/Playbuddy,0,74,Added user routes,Reviewer approved,RetroJect,None,29-11-2020 17:41,None,None
ChicoState/Playbuddy,0,59,modify activitiyPage to include fetch data from api,Reviewer approved,th3n1ghtmanc0m3th,None,01-11-2020 12:17,None,None
ChicoState/Playbuddy,0,74,Added user routes,Review in progress,RetroJect,None,29-11-2020 17:41,None,None
ChicoState/Playbuddy,0,74,Added user routes,In progress,RetroJect,None,29-11-2020 17:41,None,None
ChicoState/Playbuddy,0,66,Travis-CI integration,Reviewer approved,RetroJect,None,02-11-2020 14:50,None,None
ChicoState/Playbuddy,0,71,Update index.js line #10 and line #16,In progress,mansidogra1,None,16-11-2020 14:21,None,None
ChicoState/Playbuddy,0,73,Activity page updated - Add UI for activity list filter issue #46,In progress,mansidogra1,None,16-11-2020 14:32,None,None
ChicoState/Playbuddy,0,72,updated line #22,In progress,mansidogra1,None,16-11-2020 14:29,None,None
ChicoState/Playbuddy,0,65,Update activity route to send User data,Reviewer approved,RetroJect,None,02-11-2020 14:25,None,None
ChicoState/Playbuddy,0,69,Issue #33: Add request for editing user profile,In progress,mansidogra1,None,09-11-2020 09:53,None,None
ChicoState/Playbuddy,0,70,Updated index.js for mongoURL path,In progress,mansidogra1,None,09-11-2020 09:58,None,None
ChicoState/Playbuddy,0,64,"Backend: Add ""POST editUser"" route",In progress,RetroJect,None,02-11-2020 11:30,None,None
ChicoState/Playbuddy,0,62,"Backend: Add ""POST createUser"" route",In progress,RetroJect,None,02-11-2020 11:29,None,None
ChicoState/Playbuddy,0,61,"Backend: Add ""GET user"" route",In progress,RetroJect,None,02-11-2020 11:29,None,None
ChicoState/Playbuddy,0,85,Added zipcode-based distance check to search,Reviewer approved,Zungrysoft,None,09-12-2020 14:48,None,None
ChicoState/Playbuddy,0,88,Update eslint,In progress,RetroJect,None,13-12-2020 13:30,None,None
ChicoState/Playbuddy,0,85,Added zipcode-based distance check to search,In progress,Zungrysoft,None,09-12-2020 14:48,None,None
ChicoState/Playbuddy,0,87,"User Story: As a user, I want to know which are on-going games or events around me right now to join-in",In progress,None,None,10-12-2020 12:45,None,None
ChicoState/Playbuddy,0,84,Update Travis config to run backend tests,Reviewer approved,RetroJect,None,09-12-2020 12:03,None,None
ChicoState/Playbuddy,0,84,Update Travis config to run backend tests,In progress,RetroJect,None,09-12-2020 12:03,None,None
ChicoState/Playbuddy,0,83,Cleanup Frontend,Reviewer approved,RetroJect,None,08-12-2020 17:54,None,None
ChicoState/Playbuddy,0,83,Cleanup Frontend,In progress,RetroJect,None,08-12-2020 17:54,None,None
ChicoState/Playbuddy,0,81,added create activity page,Reviewer approved,th3n1ghtmanc0m3th,None,05-12-2020 15:52,None,None
ChicoState/Playbuddy,0,81,added create activity page,In progress,th3n1ghtmanc0m3th,None,05-12-2020 15:52,None,None
ChicoState/Playbuddy,0,70,Updated index.js for mongoURL path,Reviewer approved,mansidogra1,None,09-11-2020 09:58,None,None
ChicoState/Playbuddy,0,70,Updated index.js for mongoURL path,Review in progress,mansidogra1,None,09-11-2020 09:58,None,None
ChicoState/Revercipe,0,55,"As a user, I want to be able to search by category.",Done,brentde,None,07-12-2020 16:45,07-12-2020 16:55,Joseph-Levin
ChicoState/Revercipe,0,53,"As a user, I want to be able to apply categories to the recipes I create.",Done,brentde,None,03-12-2020 20:47,07-12-2020 16:55,brentde
ChicoState/Revercipe,0,49,"As a user, I want to see a list of steps on how to re-create a recipe.",Done,BFlorek95,None,18-11-2020 12:21,07-12-2020 12:07,BFlorek95
ChicoState/Revercipe,0,45,"As a user, I want to be able to save and view my favorite recipes.",Done,brentde,None,16-11-2020 12:34,01-12-2020 13:16,brentde
ChicoState/Revercipe,0,44,"As a user, I want to be able to favorite recipes and view a list of my favorites.",Done,brentde,None,16-11-2020 12:33,16-11-2020 14:54,brentde
ChicoState/Revercipe,0,40,"As a user, I want to be able to edit and delete recipes I've already created.",Done,brentde,None,02-11-2020 12:50,03-12-2020 20:43,brentde
ChicoState/Revercipe,0,39,"As a user, I want to have a detailed view of a recipe",Done,BFlorek95,None,02-11-2020 12:39,14-11-2020 17:52,BFlorek95
ChicoState/Revercipe,0,38,"As a user, I want to be able to add ingredients to my recipes.",Done,brentde,None,02-11-2020 12:38,14-11-2020 14:19,brentde
ChicoState/Revercipe,0,36,"As a user, I want to be able to filter my search in various ways.",Done,Axanimander,None,02-11-2020 12:31,29-11-2020 14:30,Axanimander
ChicoState/Revercipe,0,30,Get the site hosted on the cloud,Done,None,None,28-10-2020 12:02,28-10-2020 12:03,Axanimander
ChicoState/Revercipe,0,29,"As a user, I want to be able to easily access a search bar at all times so that I can always search for recipes.",Done,BFlorek95,None,19-10-2020 12:25,02-11-2020 12:55,BFlorek95
ChicoState/Revercipe,0,21,Develop database architecture,Done,brentde,None,30-09-2020 12:45,16-10-2020 10:05,Axanimander
ChicoState/Revercipe,0,19,"As a user, I want to be able to say I've made a recipe, and have a list of recipes I have made in my profile",Done,brentde,None,22-09-2020 10:17,16-11-2020 14:54,brentde
ChicoState/Revercipe,0,15,"As a user, I want to be able to also see recipes that require just a few more ingredients than I have",Done,Axanimander,None,22-09-2020 10:06,29-11-2020 14:30,Axanimander
ChicoState/Revercipe,0,12,"As a user, I want to be able to easily add ingredients so that I do not need to guess what is a listed ingredient",Done,"brentde,txiong11",None,19-09-2020 12:00,31-10-2020 17:43,brentde
ChicoState/Revercipe,0,11,"As a user, I want to be able to submit recipes so that others can search with ingredients and see my recipes",Done,brentde,None,19-09-2020 12:00,29-10-2020 22:41,brentde
ChicoState/Revercipe,0,10,"As a person who enjoys cooking as a hobby, I want to be able to communicate with others about our favorite recipes.",Done,brentde,None,19-09-2020 12:00,17-11-2020 13:28,None
ChicoState/Revercipe,0,9,As a user I want to be able to log in so that I can have a profile with my recipes and ingredients,Done,brentde,None,19-09-2020 12:00,15-10-2020 14:02,None
ChicoState/Revercipe,0,8,"As a user, I want to be able to search for recipes by category (vegan, mediterranean, etc.)",Done,"Axanimander,BFlorek95,brentde,txiong11",None,19-09-2020 12:00,04-10-2020 13:53,None
ChicoState/Revercipe,0,6,"As a user, I want an easy to navigate webpage.",Done,BFlorek95,None,19-09-2020 11:59,16-10-2020 18:37,None
ChicoState/Revercipe,0,4,"As a person who cares about the quality of my recipes, I want others to be able to rate the recipes that I post.",Done,brentde,None,19-09-2020 11:59,17-11-2020 13:28,None
ChicoState/Revercipe,0,3,"As a user, I want to be able to search by an ingredient and get results with recipes that have that ingredient",Done,"Axanimander,BFlorek95,brentde,txiong11",None,19-09-2020 11:54,02-10-2020 10:55,None
ChicoState/Revercipe,0,2,Determine data models,Done,Axanimander,None,19-09-2020 11:26,16-10-2020 10:05,None
ChicoState/Portfolio,0,5,"As a writer, I want to post written works to my profile.",To Do,"LWZearfoss,Joseph-Levin",About half a week's worth of work,18-09-2020 17:31,None,None
ChicoState/Portfolio,0,3,As a user I want to be able to search through different categories and browse other users' content.,To Do,Colton0012,Full Week's worth of work,18-09-2020 17:31,None,None
ChicoState/Portfolio,0,4,"As a photographer, I want to be able to post my images.",To Do,"dlhedglin,LWZearfoss",About half a week's worth of work,18-09-2020 17:31,None,None
ChicoState/Portfolio,0,7,As a general user I would like to chat with other users about their works.,To Do,"dlhedglin,Colton0012",Very Large Task: Will probably take a full sprint with multiple people working on it,18-09-2020 17:31,None,None
ChicoState/Portfolio,0,5,"As a writer, I want to post written works to my profile.",To Do,"LWZearfoss,Joseph-Levin",About half a week's worth of work,18-09-2020 17:31,None,None
ChicoState/Portfolio,0,23,Create sign-up and log-in forms,In progress,Colton0012,None,21-09-2020 12:51,None,None
ChicoState/Portfolio,0,35,Implement database schema using mongoose,In progress,dlhedglin,None,02-10-2020 17:05,None,None
ChicoState/Portfolio,0,34,"Create an API endpoint that queries ""posts"" for a given user",In progress,LWZearfoss,None,02-10-2020 17:05,None,None
ChicoState/Portfolio,0,33,Create a form that allows a user to save written works to the database,To do,None,None,02-10-2020 17:04,None,None
ChicoState/Portfolio,0,29,Create a mongodb cluster and connect to it with express.,In progress,"dlhedglin,LWZearfoss",None,30-09-2020 13:10,None,None
ChicoState/Portfolio,0,27,Basic user authentication using passport.js,In progress,"dlhedglin,LWZearfoss",None,29-09-2020 19:11,None,None
ChicoState/Portfolio,0,18,"As a general user, I would like to create an account.",In Progress,"Colton0012,LWZearfoss",About half a week's worth of work,21-09-2020 12:37,None,None
ChicoState/Portfolio,0,4,"As a photographer, I want to be able to post my images.",In Progress,"dlhedglin,LWZearfoss",About half a week's worth of work,18-09-2020 17:31,None,None
ChicoState/Portfolio,0,5,"As a writer, I want to post written works to my profile.",In Progress,"LWZearfoss,Joseph-Levin",About half a week's worth of work,18-09-2020 17:31,None,None
ChicoState/Portfolio,0,22,Design basic Home page,To do,Joseph-Levin,None,21-09-2020 12:49,None,None
ChicoState/Portfolio,0,24,Go over Web application tutorials,In progress,"dlhedglin,Colton0012,Joseph-Levin",None,21-09-2020 12:59,None,None
ChicoState/Portfolio,0,22,Design basic Home page,In progress,Joseph-Levin,None,21-09-2020 12:49,None,None
ChicoState/Portfolio,0,21,Unique users page routing.,In progress,"dlhedglin,LWZearfoss",None,21-09-2020 12:48,None,None
ChicoState/Portfolio,0,20,Design Database Schema,In progress,"dlhedglin,Colton0012,LWZearfoss,Joseph-Levin",None,21-09-2020 12:47,None,None
ChicoState/Portfolio,0,19,Create Postgres Database,In progress,None,None,21-09-2020 12:40,None,None
ChicoState/Portfolio,0,23,Create sign-up and log-in forms,To do,Colton0012,None,21-09-2020 12:51,None,None
ChicoState/Portfolio,0,22,Design basic Home page,To do,Joseph-Levin,None,21-09-2020 12:49,None,None
ChicoState/Portfolio,0,21,Unique users page routing.,To do,"dlhedglin,LWZearfoss",None,21-09-2020 12:48,None,None
ChicoState/Portfolio,0,20,Design Database Schema,To do,"dlhedglin,Colton0012,LWZearfoss,Joseph-Levin",None,21-09-2020 12:47,None,None
ChicoState/Portfolio,0,19,Create Postgres Database,To do,None,None,21-09-2020 12:40,None,None
ChicoState/Portfolio,0,18,"As a general user, I would like to create an account.",In progress,"Colton0012,LWZearfoss",About half a week's worth of work,21-09-2020 12:37,None,None
ChicoState/Portfolio,0,18,"As a general user, I would like to create an account.",In progress,"Colton0012,LWZearfoss",About half a week's worth of work,21-09-2020 12:37,None,None
ChicoState/Portfolio,0,18,"As a general user, I would like to create an account.",To do,"Colton0012,LWZearfoss",About half a week's worth of work,21-09-2020 12:37,None,None
ChicoState/Portfolio,0,18,"As a general user, I would like to create an account.",To Do,"Colton0012,LWZearfoss",About half a week's worth of work,21-09-2020 12:37,None,None
ChicoState/Portfolio,0,4,"As a photographer, I want to be able to post my images.",To Do,"dlhedglin,LWZearfoss",About half a week's worth of work,18-09-2020 17:31,None,None
ChicoState/Portfolio,0,52,Front end: able to download and upload files(show file type),In progress,LWZearfoss,None,07-10-2020 12:21,None,None
ChicoState/Portfolio,0,51,Grid FS set up: write binary data to DB for images.,In progress,LWZearfoss,None,07-10-2020 12:20,None,None
ChicoState/Portfolio,0,50,Conditional component rendering for different file types.,In progress,LWZearfoss,None,07-10-2020 12:20,None,None
ChicoState/Portfolio,0,4,"As a photographer, I want to be able to post my images.",In Progress,"dlhedglin,LWZearfoss",About half a week's worth of work,18-09-2020 17:31,None,None
ChicoState/Portfolio,0,17,"As a painter, I want to post images of my paintings . ",In Progress,LWZearfoss,About half a week's worth of work,18-09-2020 17:32,None,None
ChicoState/Portfolio,0,48,Fix Portfolio logo in navbar. Navbar has issues on mobile and smaller screen sizes,In progress,Joseph-Levin,Something isn't working,07-10-2020 00:34,None,None
ChicoState/Portfolio,0,43,"As a general user, I want to have my own profile page.",In Progress,"dlhedglin,Colton0012,LWZearfoss,Joseph-Levin",About half a week's worth of work,05-10-2020 12:08,None,None
ChicoState/Portfolio,0,45,"As a user, I want to be able to view a feed of posts from the people I follow.",In Progress,"dlhedglin,Joseph-Levin",Full Week's worth of work,05-10-2020 12:12,None,None
ChicoState/Portfolio,0,49,Login/Sign up tweaks/Validation,To do,"dlhedglin,Colton0012",Something isn't working,07-10-2020 00:36,None,None
ChicoState/Portfolio,0,48,Fix Portfolio logo in navbar. Navbar has issues on mobile and smaller screen sizes,To do,Joseph-Levin,Something isn't working,07-10-2020 00:34,None,None
ChicoState/Portfolio,0,47,"Unable to change password for bryan@dixon.com, can change for jo",To do,None,Something isn't working,06-10-2020 22:38,None,None
ChicoState/Portfolio,0,45,"As a user, I want to be able to view a feed of posts from the people I follow.",To Do,"dlhedglin,Joseph-Levin",Full Week's worth of work,05-10-2020 12:12,None,None
ChicoState/Portfolio,0,43,"As a general user, I want to have my own profile page.",To Do,"dlhedglin,Colton0012,LWZearfoss,Joseph-Levin",About half a week's worth of work,05-10-2020 12:08,None,None
ChicoState/Portfolio,0,18,"As a general user, I would like to create an account.",In Progress,"Colton0012,LWZearfoss",About half a week's worth of work,21-09-2020 12:37,None,None
ChicoState/Portfolio,0,18,"As a general user, I would like to create an account.",To Do,"Colton0012,LWZearfoss",About half a week's worth of work,21-09-2020 12:37,None,None
ChicoState/Portfolio,0,4,"As a photographer, I want to be able to post my images.",To Do,"dlhedglin,LWZearfoss",About half a week's worth of work,18-09-2020 17:31,None,None
ChicoState/Portfolio,0,41,create form and endpoint for user to change password,In progress,None,None,05-10-2020 03:01,None,None
ChicoState/Portfolio,0,40,create form and endpoint for user to update information,In progress,None,None,05-10-2020 01:35,None,None
ChicoState/Portfolio,0,17,"As a painter, I want to post images of my paintings . ",To Do,LWZearfoss,About half a week's worth of work,18-09-2020 17:32,None,None
ChicoState/Portfolio,0,10,"As a creator, I would like to post prices for my services that i can provide.",To Do,None,About half a week's worth of work,18-09-2020 17:31,None,None
ChicoState/Portfolio,0,22,Design basic Home page,In progress,Joseph-Levin,None,21-09-2020 12:49,None,None
ChicoState/Portfolio,0,70,Get videos/other file types to render on all browsers,To do,None,None,21-10-2020 12:15,None,None
ChicoState/Portfolio,0,69,Following/Friends system is similar to Instagram,To Do,"LWZearfoss,Joseph-Levin",Full Week's worth of work,21-10-2020 12:14,None,None
ChicoState/Portfolio,0,3,As a user I want to be able to search through different categories and browse other users' content.,In Progress,Colton0012,Full Week's worth of work,18-09-2020 17:31,None,None
ChicoState/Portfolio,0,43,"As a general user, I want to have my own profile page.",In Progress,"dlhedglin,Colton0012,LWZearfoss,Joseph-Levin",About half a week's worth of work,05-10-2020 12:08,None,None
ChicoState/Portfolio,0,63,Create Component to show feed of posts from users that you follow,In progress,None,None,17-10-2020 02:57,None,None
ChicoState/Portfolio,0,45,"As a user, I want to be able to view a feed of posts from the people I follow.",In Progress,"dlhedglin,Joseph-Levin",Full Week's worth of work,05-10-2020 12:12,None,None
ChicoState/Portfolio,0,43,"As a general user, I want to have my own profile page.",To Do,"dlhedglin,Colton0012,LWZearfoss,Joseph-Levin",About half a week's worth of work,05-10-2020 12:08,None,None
ChicoState/Portfolio,0,45,"As a user, I want to be able to view a feed of posts from the people I follow.",To Do,"dlhedglin,Joseph-Levin",Full Week's worth of work,05-10-2020 12:12,None,None
